,Unnamed: 0,cdc_post_id,created_at,comment_id,lang,text,period
3523,3527,1.2987289897968271e+18,Sun Aug 30 08:55:45 +0000 2020,1.2999942055662346e+18,en,"@CDCgov Woah, look at this! Now they are coming clean on the Exact number of actual covid deaths. Fact check for yourself! I did! 6% but it’s in fine print https://t.co/le4ECHezPI",period_1
3702,3706,1.2530852851618038e+18,Wed Apr 22 22:25:08 +0000 2020,1.2530874695805706e+18,en,@CDCgov Is it bc they don’t practice social distancing?,period_1
3887,3892,1.2501281852298936e+18,Wed Apr 15 14:54:00 +0000 2020,1.2504372239728886e+18,en,"@CDCgov @FLOTUS CDC you all need to cut out the politics in your quest for popularity,  and seek and offer the public the real truth! You need to seek guidance from Dr Shiva, he's brilliant, and spot on. We need to focus on bolstering our immune system not creating another vaccine.",period_1
3101,3104,1.2961916299681874e+18,Thu Aug 20 20:07:31 +0000 2020,1.296539378496557e+18,en,@CDCgov are we declining due to lack of testing??,period_1
731,731,1.6063673107924992e+18,Fri Dec 23 23:26:20 +0000 2022,1.6064310390182134e+18,qme,@CDCgov https://t.co/VMMcQnkVUe,period_3
80,80,1.4821288702875443e+18,Sat Jan 15 03:49:07 +0000 2022,1.482198133044093e+18,en,@CDCgov Define particles. Particles of what? Specifically please.,period_3
257,257,1.5831573853795287e+18,Fri Oct 21 16:07:11 +0000 2022,1.5834900895437005e+18,en,@CDCgov @CDCMMWR LOL no,period_3
295,295,1.5831573853795287e+18,Fri Oct 21 13:11:40 +0000 2022,1.5834459165809705e+18,en,@CDCgov @CDCMMWR Gaslighting! Go look up the real facts! Vaccinated are 87% of the hospitalization,period_3
3684,3688,1.2530852851618038e+18,Sat Apr 25 13:54:44 +0000 2020,1.2540461849242378e+18,qme,@CDCgov @realDonaldTrump https://t.co/T3jmFW8W9L,period_1
3487,3491,1.2987289897968271e+18,Wed Aug 26 21:44:23 +0000 2020,1.2987380853547704e+18,en,@CDCgov How do we know cases actually declined? All we really know is you’re compromised. You bowed to political pressure in an apolitical matter.,period_1
1642,1643,1.5821066969266668e+18,Tue Oct 18 00:08:38 +0000 2022,1.5821616992342057e+18,en,@CDCgov I recommend that the CDC just stop telling people what to do after all the people that died from their recommendations.,period_3
1874,1876,1.491849512893268e+18,Thu Feb 10 22:41:17 +0000 2022,1.4919051375220818e+18,en,@CDCgov Bullshit,period_3
869,869,1.6063673107924992e+18,Sat Dec 24 04:23:55 +0000 2022,1.6065059294820598e+18,en,@CDCgov Stop..  you can’t meme,period_3
1813,1814,1.492528962932781e+18,Sun Feb 13 20:49:21 +0000 2022,1.492964132114649e+18,en,"@CDCgov Your study shows booster protection declined to appx 30% after 4 months! Why aren't you authorizing another #Booster 

https://t.co/mbhdTwdavz",period_3
3113,3116,1.2961916299681874e+18,Tue Aug 25 23:50:45 +0000 2020,1.2984074995074212e+18,en,"@CDCgov I can't believe I have to ask this, but re social distancing, could you please define ""household""?  Thank you",period_1
976,976,1.5339060751954248e+18,Tue Jun 07 00:07:03 +0000 2022,1.5339637130819174e+18,en,@CDCgov Stop this vaccine madness.  big pharma,period_3
2668,2671,1.4226250708376044e+18,Wed Aug 04 05:22:42 +0000 2021,1.4227900758936166e+18,en,"@CDCgov No, won’t do because it doesn’t make any sense.",period_2
809,809,1.6063673107924992e+18,Fri Dec 23 20:46:36 +0000 2022,1.606390842729472e+18,en,@CDCgov This is pathetic,period_3
1068,1068,1.569355240100569e+18,Thu Sep 15 16:16:02 +0000 2022,1.570446354089902e+18,qme,@CDCgov https://t.co/zSivXrIYC8,period_3
376,376,1.4983875360323994e+18,Mon Feb 28 20:51:24 +0000 2022,1.4984004666649313e+18,en,"@CDCgov If I had an unborn, I would feel very safe with just ‘growing evidence.’

I’d never need ‘fact’ or the standard studies and fda approval after long term testing like all other drugs.",period_3
4002,4007,1.3414647835944018e+18,Tue Dec 22 23:27:59 +0000 2020,1.341525926526382e+18,en,"@CDCgov So, according to CDC, we should all get a 6 foot diameter Christmas tree, and stay away from Daddy! lol",period_1
1213,1213,1.557099396654719e+18,Thu Aug 11 01:55:21 +0000 2022,1.5575461808879534e+18,en,"@CDCgov CDC = Come, Die, Children",period_3
3103,3106,1.2961916299681874e+18,Wed Aug 26 19:44:08 +0000 2020,1.298707824231342e+18,en,"@CDCgov @HouseDemocrats must do something to prevent trump from accelerating this pandemic. If we hope to save lives we MUST increase testing. The CDC never would have changed the guideline unless there were direct threats made from the top. Please stop him. If you don’t, who will?",period_1
3036,3039,1.2454639607128105e+18,Thu Apr 02 20:12:31 +0000 2020,1.245806339303125e+18,und,@CDCgov 2019?,period_1
449,449,1.4983875360323994e+18,Wed Jun 14 11:39:05 +0000 2023,1.668946154250457e+18,en,@CDCgov No crime is left unpunished.,period_3
1551,1551,1.505218795937448e+18,Sat Mar 19 21:26:28 +0000 2022,1.505294658729042e+18,en,@CDCgov Your Pfizer CEO said this: https://t.co/nyVNZCUK82,period_3
2588,2591,1.4226250708376044e+18,Thu Aug 05 14:10:19 +0000 2021,1.4232852431344435e+18,en,"@CDCgov “Everyone should wear a mask” 
- should be the statement !!! Dropped my kid to an elementary school full of unmasked ppl.",period_2
2179,2181,1.3599815523614966e+18,Fri Feb 12 04:59:52 +0000 2021,1.360091225504809e+18,en,@CDCgov Fake pandemic pure Evil!!,period_2
654,654,1.5212330979073966e+18,Fri May 06 21:34:09 +0000 2022,1.5226912087447347e+18,und,@CDCgov No.,period_3
1407,1407,1.5980487464110694e+18,Thu Dec 01 21:28:46 +0000 2022,1.5984289188304937e+18,en,"@CDCgov How about you recommend masks for a DEADLY viral infection that is spread by coughing, sneezing, and breathing??? The @CDC is an utter disgrace and embarrassment. 😡😡😡",period_3
1960,1962,1.453738335617405e+18,Sat Oct 30 01:44:10 +0000 2021,1.4542628212696392e+18,en,@CDCgov Tell your lazy uncaring COVID committee to get into the office and approve the vaccine for 5-11 years olds.  They should not delay until Tuesday.,period_2
1421,1421,1.5980487464110694e+18,Wed Nov 30 21:30:28 +0000 2022,1.598066957928272e+18,en,"@CDCgov and if you do not, there will be a winter of death and disease that will fall upon you https://t.co/1fihFbbgzv",period_3
3686,3690,1.2530852851618038e+18,Sat Apr 25 14:19:01 +0000 2020,1.254052298285777e+18,en,"@CDCgov @realDonaldTrump trump is not a doctor, but he has lots of ideas about how to cure the coronavirus ― and they’re horrifying.  Here are some of the things trump has suggested will cure the coronavirus: SHARE!
https://t.co/3D8TVI1E5x",period_1
411,411,1.4983875360323994e+18,Sun Jun 11 09:34:47 +0000 2023,1.6678277104108708e+18,qme,@CDCgov 🙈💉🙈,period_3
744,744,1.6063673107924992e+18,Sat Dec 24 05:04:51 +0000 2022,1.6065162288852214e+18,en,@CDCgov Or how about I’m 66 and have never had any vaccines of any kind. And I’m still alive.,period_3
3178,3181,1.336785273548632e+18,Thu Dec 10 00:13:50 +0000 2020,1.3368264195785933e+18,en,"@CDCgov can you show a link to a peer reviewed longitudinal study that shows this mask effect please.  I can only find this study that showed a virus to be non-contagious.

https://t.co/TIDIB6GDG1",period_1
1953,1955,1.453738335617405e+18,Sat Oct 30 19:04:01 +0000 2021,1.4545245081996534e+18,en,"@CDCgov I got the Booster Shot on Wednesday. Very happy to get it but the side effects kicked my butt. I had dry heaves, vomiting, chills, fever and muscle pain. Low fever today with fatigue. I am thankful and hope we are getting through this.",period_2
1543,1543,1.505218795937448e+18,Sun Mar 20 00:49:33 +0000 2022,1.5053457657109996e+18,en,"@CDCgov 3 doses and they STILL ended up in the hospital??? Hmm, and we wonder why so many people are saying no lbvs",period_3
1171,1171,1.557099396654719e+18,Thu Aug 11 00:35:01 +0000 2022,1.5575259612931768e+18,en,"@CDCgov Still fearmongering because parents of young kids aren't giving them the useless, harmful shots?",period_3
1123,1123,1.569355240100569e+18,Mon Sep 12 21:43:10 +0000 2022,1.569441516434903e+18,en,"@CDCgov The fake dr Barbara Ferrer from #LosAngeles @lapublichealth is going to keep @LASchools kids in a #maskmandate for as long as she 'feels' like it and until she determine risk to be 'super low'

What kind of horseshit 'science' is this

#FireFerrer✊

https://t.co/zzAdglzLh1",period_3
1322,1322,1.49366141927492e+18,Tue Feb 15 21:59:00 +0000 2022,1.4937064338540708e+18,en,@CDCgov @CDCMMWR Go to hell CDC,period_3
657,657,1.5212330979073966e+18,Mon May 09 22:09:12 +0000 2022,1.5237871944936776e+18,en,@CDCgov can't believe the CDC hurt that many people,period_3
2958,2961,1.2454639607128105e+18,Thu Apr 02 16:57:56 +0000 2020,1.245757368065024e+18,en,@CDCgov @HHSGov Please give us the recovery count also so we have some hope,period_1
1822,1823,1.492528962932781e+18,Mon Feb 14 11:38:17 +0000 2022,1.493187840037073e+18,en,"@CDCgov wow, when will you eliminate these silly mask rules in airplanes. 70,000 people in a stadium yesterday but I need to wear a mask on my flight today that is only 20% full.  #hypocrites #politics #resist",period_3
1614,1615,1.505218795937448e+18,Sun Mar 20 20:25:20 +0000 2022,1.5056416621476127e+18,en,@CDCgov More and more everyone is realizing this org is a major source of #Disinformation and #Misinformation,period_3
857,857,1.6063673107924992e+18,Sun Dec 25 10:27:05 +0000 2022,1.606959710485332e+18,qme,@CDCgov https://t.co/UVLc9SONtp,period_3
3631,3635,1.2530852851618038e+18,Sat Apr 25 13:38:26 +0000 2020,1.2540420837505475e+18,qme,@CDCgov @realDonaldTrump https://t.co/MDR7ngTbkg,period_1
1071,1071,1.569355240100569e+18,Tue Sep 13 02:08:45 +0000 2022,1.569508352341803e+18,qme,@CDCgov 🤣🤣🤣🤣🤣🤣,period_3
152,152,1.4821288702875443e+18,Sat Jan 15 00:01:17 +0000 2022,1.482140798552404e+18,en,@CDCgov South Dakota: State had no mask mandate. https://t.co/jrjnPX1BD6,period_3
1426,1426,1.5980487464110694e+18,Thu Dec 01 01:49:37 +0000 2022,1.5981321788353536e+18,qme,@CDCgov https://t.co/vHqAdQirzR,period_3
1718,1719,1.5821066969266668e+18,Wed Oct 19 01:35:43 +0000 2022,1.5825460017555333e+18,es,@CDCgov CRIMINAL!!!!!!!,period_3
1176,1176,1.557099396654719e+18,Thu Aug 11 12:07:10 +0000 2022,1.5577001472194683e+18,en,"@CDCgov I’m sure it’s nothing 

https://t.co/vitnktoGQU",period_3
102,102,1.4821288702875443e+18,Sat Jan 15 16:39:11 +0000 2022,1.4823919251268362e+18,en,@CDCgov CDC is a crock! I have never wore a mask! Loving Florida freedom!,period_3
764,764,1.6063673107924992e+18,Fri Dec 23 19:40:14 +0000 2022,1.6063741410616484e+18,en,@CDCgov fuck you,period_3
2063,2065,1.475587321277956e+18,Mon Dec 27 22:18:51 +0000 2021,1.4755920387163791e+18,en,@CDCgov How many of those are catching infection?,period_2
239,239,1.5831573853795287e+18,Thu Oct 20 22:17:27 +0000 2022,1.5832208810854318e+18,und,"@CDCgov @CDCMMWR Yep
https://t.co/rRFmmqSd0g",period_3
842,842,1.6063673107924992e+18,Sat Dec 24 17:55:52 +0000 2022,1.6067102641828372e+18,en,"@CDCgov And for everyone with a working brain who isn’t falling for this propaganda, head to my Shopify store and get your shirt now before they sell out! https://t.co/40ARZNW26X https://t.co/9HZHRDE3S9",period_3
1818,1819,1.492528962932781e+18,Sat Feb 12 21:00:36 +0000 2022,1.4926045729715405e+18,qme,@CDCgov https://t.co/btmKm5B0P3,period_3
108,108,1.4821288702875443e+18,Sat Jan 15 01:17:57 +0000 2022,1.482160089922474e+18,en,"@CDCgov Covid is taking the same path as the Spanish flu. it will mutate to less an less deadly variants an become a normal common seasonal flu. masking an vaxing will do nothing, NY is great example, mandates ever were yet it still spreading",period_3
2644,2647,1.4226250708376044e+18,Thu Aug 05 16:45:24 +0000 2021,1.4233242699336008e+18,en,@CDCgov LIES,period_2
798,798,1.6063673107924992e+18,Fri Dec 23 23:20:04 +0000 2022,1.6064294638096056e+18,en,"@CDCgov I'll take Nanoflu, May the Matrix-M be with you",period_3
1638,1639,1.5821066969266668e+18,Mon Oct 17 20:44:10 +0000 2022,1.5821102403166167e+18,en,@CDCgov DEFINE “PROTECTION”.,period_3
1321,1321,1.49366141927492e+18,Tue Feb 15 22:58:26 +0000 2022,1.4937213906667192e+18,en,@CDCgov @CDCMMWR That's a BIG LIE,period_3
1507,1507,1.4951159838659748e+18,Sun Feb 20 20:26:03 +0000 2022,1.4954949818465444e+18,qme,@CDCgov https://t.co/bymO3WiU4c,period_3
2623,2626,1.4226250708376044e+18,Thu Aug 05 04:48:33 +0000 2021,1.4231438697644892e+18,und,@CDCgov No. https://t.co/Lcjyqut0Kg,period_2
2596,2599,1.4226250708376044e+18,Wed Aug 04 11:47:14 +0000 2021,1.4228868464141722e+18,en,"@CDCgov I am fully vaccinated but I live in Ocean Pines and there are a ton of tourist here
I started wearing my mask again in food stores and so should everyone else",period_2
2962,2965,1.2454639607128105e+18,Mon Apr 06 04:20:50 +0000 2020,1.2470163904662118e+18,en,"@CDCgov May God give us the wisdom necessary to unite and act. THE MOMENT IS NOW.
Sincerely.

Jose A. Arias",period_1
932,932,1.5339060751954248e+18,Wed Jun 08 03:23:32 +0000 2022,1.5343755468339937e+18,en,"@CDCgov fully vaccinated...2 orig shots, 2 boosters...YES !",period_3
864,864,1.6063673107924992e+18,Mon Dec 26 17:39:29 +0000 2022,1.607430915071873e+18,en,@CDCgov Yeah NOOOO!,period_3
332,332,1.5831573853795287e+18,Thu Oct 20 21:09:40 +0000 2022,1.5832038230775767e+18,en,@CDCgov @CDCMMWR No More,period_3
2452,2454,1.4545378468454769e+18,Sun Oct 31 13:28:02 +0000 2021,1.4548023448693023e+18,en,"@CDCgov Hey, @CDCgov, is this due to #ivermectin?

In #florida, where #DeSantis made mask mandates illegal, &amp; the over-75 population percentage is the highest in the country, #covid19 deaths have dropped to 3 per day, based on the 7-day average, lower than any day during the pandemic. https://t.co/GUbDgnM3PV",period_2
1807,1808,1.492528962932781e+18,Sat Feb 12 16:58:27 +0000 2022,1.4925436347463967e+18,en,@CDCgov And due to it being a milder version.,period_3
761,761,1.6063673107924992e+18,Fri Dec 23 19:20:48 +0000 2022,1.6063692488335688e+18,en,@CDCgov 🤣🤣🤣 I used to be dumb enough to get the flu vaxx each year. 2012 it made me sick for a month. Still lined up for it again in 2013 (😵‍💫😵‍💫😵‍💫🤣🤣🤣) and was sick for a month AGAIN. At that point I smartened up and said no more. Scam!! Last flu I had was almost 30 yrs ago.,period_3
1488,1488,1.4951159838659748e+18,Mon Feb 21 05:30:34 +0000 2022,1.495632013822464e+18,en,"@CDCgov i Haven’t had a single shot……..

sooo…

what now? Gonna condemn me?",period_3
949,949,1.5339060751954248e+18,Mon Jun 06 21:33:42 +0000 2022,1.5339251202296463e+18,qme,@CDCgov https://t.co/GGuTXlDvu5,period_3
1320,1320,1.49366141927492e+18,Wed Feb 16 23:03:59 +0000 2022,1.4940851745601782e+18,qme,@CDCgov @nathanpsmad @CDCMMWR https://t.co/MQFucmW0LY,period_3
1272,1272,1.49366141927492e+18,Wed Feb 16 00:58:31 +0000 2022,1.4937516105093816e+18,en,"@CDCgov @CDCMMWR CDC, let's talk about absolute numbers. Per this paper total number of hospitalized children 0-17 years old is 2,100 within almost a year . Very small number compared to adults. Absolute highest risk of hospitalization at the peak of Omicron is 1 in 6,250 or 0.016%.",period_3
1476,1476,1.4951159838659748e+18,Wed Feb 23 06:35:34 +0000 2022,1.4963731470330798e+18,qme,@CDCgov https://t.co/jQt8L0VhNk,period_3
3389,3392,1.2429150420493517e+18,Tue Mar 31 04:55:42 +0000 2020,1.2448508375343268e+18,en,@CDCgov Is the virus airborne? https://t.co/zOVlChAeeC,period_1
3188,3191,1.336785273548632e+18,Wed Dec 09 21:33:18 +0000 2020,1.336786020541616e+18,en,@CDCgov This picture must be of N95’s otherwise this is complete BS pictorial on effectiveness 🤣🤣🤣,period_1
2172,2174,1.3599815523614966e+18,Fri Feb 12 22:16:40 +0000 2021,1.3603521476409713e+18,qam,@CDCgov @ImageAltText,period_2
3704,3708,1.3411372210684682e+18,Wed Dec 23 00:28:31 +0000 2020,1.3415411591313777e+18,en,"@CDCgov @Kriseman Political Hypocrites Theater Version. Do As I say, not as I do. 
https://t.co/8q4glJkDAr",period_1
3028,3031,1.2454639607128105e+18,Sat Apr 04 04:04:30 +0000 2020,1.2462875052482847e+18,qme,@CDCgov 😷😷😷,period_1
3116,3119,1.2961916299681874e+18,Thu Aug 20 13:10:20 +0000 2020,1.2964343918041948e+18,en,@CDCgov Let's keep up the good work and keep those numbers trending DOWN! #SocialDistancing #WearAMask,period_1
2381,2383,1.4629056953769206e+18,Tue Nov 23 12:49:55 +0000 2021,1.463127674105258e+18,en,@CDCgov Here you go again.    Ridiculous,period_2
1187,1187,1.557099396654719e+18,Thu Aug 11 00:40:54 +0000 2022,1.5575274443909243e+18,en,"@CDCgov Nothing says risk quantification like “can”.  I “can” get struck by lightning with the sun out, while being outside for 4 seconds. I also “can” get hit by a vehicle if I run on a crowded freeway. 2.5 years in and you clowns are still trying to scare people with can. And, F you",period_3
3349,3352,1.2429150420493517e+18,Tue Mar 31 00:50:09 +0000 2020,1.24478904236288e+18,en,@CDCgov https://t.co/w1bGyHqznS Special message of prevention from #COVID-19 from Africa,period_1
2769,2772,1.4146233452917146e+18,Mon Jul 12 18:19:47 +0000 2021,1.414650714333274e+18,en,@CDCgov Not even close to WHO guidance. Leave our kids alone.,period_2
3558,3562,1.2987289897968271e+18,Wed Aug 26 22:03:13 +0000 2020,1.2987428246834176e+18,qme,@CDCgov https://t.co/0yitvLn9tX,period_1
1666,1667,1.5821066969266668e+18,Mon Oct 17 21:39:14 +0000 2022,1.582124099824128e+18,en,"@CDCgov No, thanks. Think I'll continue to pass on injecting my family with poison.",period_3
1221,1221,1.557099396654719e+18,Tue Aug 09 20:47:30 +0000 2022,1.5571063186364498e+18,en,@CDCgov Please make sure that the bivalent booster is available to children under five before the end of Covid season. Protections for our young children shouldn’t be constantly lagging behind what’s available to everyone else,period_3
2154,2156,1.3599815523614966e+18,Fri Feb 12 02:07:14 +0000 2021,1.3600477811137004e+18,en,@CDCgov This only seems like a good idea to ppl with no common sense.,period_2
554,554,1.486021122089005e+18,Thu Feb 10 12:20:37 +0000 2022,1.4917489419935498e+18,en,"@CDCgov Well, my aunt, my cousin, my mechanic, and 3 employees of my buddy's business are dead within weeks of taking the experimental injections.  It's not a vaccine, it's a death shot",period_3
3159,3162,1.2961916299681874e+18,Wed Aug 26 17:22:14 +0000 2020,1.2986721111798497e+18,en,"@CDCgov ""The CDC reversed its guidance to say that: people in close contact with a COVID-positive person don't need to get tested.  This is not science.  It’s politics.  Politics that are dangerous to public health.  It's indefensible."" - @NYGovCuomo

@CDCgov!  Where's your conscience? https://t.co/iP3UKQRPPy",period_1
1289,1289,1.49366141927492e+18,Thu Feb 17 10:38:05 +0000 2022,1.4942598544284877e+18,en,@CDCgov @CDCMMWR Watch what the wealthy people/parents do The wealthy were first in line to get the shot/shots,period_3
3664,3668,1.2530852851618038e+18,Sun Apr 26 07:04:05 +0000 2020,1.2543052322737603e+18,en,@CDCgov @realDonaldTrump You can skip your models and graphs now. We don’t believe them.,period_1
2067,2069,1.475587321277956e+18,Mon Dec 27 23:36:18 +0000 2021,1.4756115298022277e+18,en,@CDCgov America needs you! Get Vaxxed 🇺🇸,period_2
2425,2427,1.4545378468454769e+18,Sat Oct 30 20:01:00 +0000 2021,1.4545388482397635e+18,en,@CDCgov Is there a color that works best? I noticed my friends that wear the super cute ones are not dead yet so there must be something to it!,period_2
3337,3340,1.2429150420493517e+18,Mon Mar 30 02:00:00 +0000 2020,1.244444232321917e+18,en,@CDCgov Writing names in sharpie on face mask will be good for the healthcare teams and for patients to feel like they can know who you are. #nameonfacemask #Coronavirus,period_1
2750,2753,1.4280107782553682e+18,Wed Aug 18 16:42:00 +0000 2021,1.4280344546400707e+18,en,@CDCgov Will this helps destroy COVID strongly?,period_2
3759,3764,1.3411372210684682e+18,Tue Dec 22 00:21:12 +0000 2020,1.3411769283934126e+18,en,"@CDCgov https://t.co/iGLV0l3nXu
Masks do not work. Stop pushing this BS!",period_1
990,990,1.5339060751954248e+18,Tue Jun 07 00:45:27 +0000 2022,1.5339733751812833e+18,en,"@CDCgov Noone wants that toxin, the defence is already in us through exposure. Stop trying to kill off population. We are not falling for your **** anymore..",period_3
4053,4058,1.3414647835944018e+18,Wed Dec 23 04:25:18 +0000 2020,1.3416007466016276e+18,en,"@CDCgov Tell that to mayors, senators and congress people.  But you won’t. As long as your wallets stay heavy all you care about is killing small business owners.",period_1
3937,3942,1.3436630977567416e+18,Wed Dec 30 07:45:19 +0000 2020,1.3441877999315354e+18,en,@CDCgov message has been endorsed by Muslims against western culture,period_1
831,831,1.6063673107924992e+18,Sat Dec 24 13:49:21 +0000 2022,1.6066482230448988e+18,en,@CDCgov Except I get the flu shot every year and still get the flu every year I'm currently sick right now with influenza A,period_3
752,752,1.6063673107924992e+18,Fri Dec 23 22:33:14 +0000 2022,1.606417675508482e+18,qme,@CDCgov 🖕🏼,period_3
3846,3851,1.257340333031121e+18,Wed May 06 06:20:33 +0000 2020,1.2579181518173962e+18,en,@CDCgov @FLOTUS Why is Don shutting down the task force...Doesn’t want to hear how many people you all are killing?,period_1
4034,4039,1.3414647835944018e+18,Tue Dec 22 22:21:40 +0000 2020,1.341509237831127e+18,en,@CDCgov @FAANews Hey @cdcgov read my lips.,period_1
1788,1789,1.5821066969266668e+18,Tue Oct 18 10:33:30 +0000 2022,1.5823189517110067e+18,en,@CDCgov Leeches.,period_3
3497,3501,1.2987289897968271e+18,Sat Aug 29 01:50:03 +0000 2020,1.2995246829374423e+18,en,@CDCgov Why on earth should we listen to you anymore @CDC? Are your salaries that impressive? What are you really protecting? Seems like it’s mostly you @$$es and @$$ets. #Disgraceful #RiseUp #MakeTrumpFireAllOfYou,period_1
2215,2217,1.3599815523614966e+18,Wed Feb 24 17:56:49 +0000 2021,1.3646354059461386e+18,en,@CDCgov Wearing 47 masks can improve fit &amp; give you better protection. https://t.co/N3DHAQ4Xo1,period_2
4036,4041,1.3414647835944018e+18,Thu Dec 24 19:35:46 +0000 2020,1.3421922627768402e+18,en,@CDCgov Most cases have been transmitted by family members of same house.  Your own CDC page says so. What your page does Not have is one verified case transmitted in a bar/restaurant.,period_1
3022,3025,1.2454639607128105e+18,Thu Apr 02 09:31:42 +0000 2020,1.2456450716569477e+18,qme,@CDCgov https://t.co/qjPeVLrNFW,period_1
1756,1757,1.5821066969266668e+18,Tue Oct 18 18:32:45 +0000 2022,1.5824395596942828e+18,en,@CDCgov This is insane. How many more booster shots are you planning to recommend over the next yr?,period_3
2989,2992,1.2454639607128105e+18,Wed Apr 08 11:48:53 +0000 2020,1.2478539202166292e+18,en,"@CDCgov This is not just a virtual outbreak it's a plague, a world wide purge you may say, has the virus mutated again seems to have, a lot of things like this, movies are a test  for these things",period_1
729,729,1.6063673107924992e+18,Fri Dec 23 23:19:02 +0000 2022,1.6064292035070853e+18,en,@CDCgov Getting the flu vaccine and still getting the flu https://t.co/m4VUBmpVN9,period_3
3350,3353,1.2429150420493517e+18,Thu Mar 26 20:15:53 +0000 2020,1.2432704700881306e+18,und,@CDCgov why,period_1
1370,1370,1.5980487464110694e+18,Wed Nov 30 21:41:29 +0000 2022,1.5980697326323302e+18,en,"@CDCgov If you are choosing to get a #COVID19 vaccine, please take #Novavax rather than Moderna or Pfizer. It is a better vaccine &amp; it does not have an intact furrin cleavage site. It also provides neutralisation of omicron sub-lineages. mRNA does not do this. https://t.co/rZzdVBaPor",period_3
4051,4056,1.3414647835944018e+18,Wed Dec 23 03:55:44 +0000 2020,1.3415933065816392e+18,en,@CDCgov Sorry but I'm taking my guidance from Doctor Birx and it seemed fine for her to and many households and generations to gather for the holidays.,period_1
721,721,1.6063673107924992e+18,Fri Dec 23 23:26:33 +0000 2022,1.6064310943074386e+18,qme,@CDCgov https://t.co/r0L7iR6KlQ,period_3
1937,1939,1.4954771147993661e+18,Mon Feb 21 22:35:40 +0000 2022,1.4958899911505388e+18,en,@CDCgov Is it an honest video to let folks know their crap doesn't work?   No they keep pushing it knowing it doesn't work and allowing my father to die!,period_3
1108,1108,1.569355240100569e+18,Mon Sep 12 21:44:24 +0000 2022,1.5694418228329964e+18,en,@CDCgov By injecting politics into the scientific process your establishment did immense harm to public health.,period_3
2836,2839,1.4146233452917146e+18,Tue Jul 13 23:53:15 +0000 2021,1.4150970218039378e+18,en,@CDCgov Monsters.,period_2
2514,2517,1.4545378468454769e+18,Sun Oct 31 02:19:35 +0000 2021,1.4546341214776238e+18,qme,@CDCgov https://t.co/cuzjvbeznK,period_2
1833,1835,1.492528962932781e+18,Mon Feb 14 04:21:37 +0000 2022,1.493077947120423e+18,en,@CDCgov People are still getting sick even after those guidelines are followed.  I have a solution see testimonies https://t.co/vZzkEpcQ9R,period_3
2727,2730,1.4280107782553682e+18,Wed Aug 18 19:35:01 +0000 2021,1.4280779960368783e+18,ja,"@CDCgov 🎵捧げよ捧げよ~🎵 
...sworn to dedicate my heart and soul to the restoration of human kind...
#AttackOnTitan #進撃の巨人",period_2
3071,3074,1.2961916299681874e+18,Wed Aug 26 16:52:20 +0000 2020,1.2986645893626307e+18,en,@CDCgov Then why are you recommending reducing testing? Stupid plan!,period_1
346,346,1.5831573853795287e+18,Fri Oct 21 04:07:32 +0000 2022,1.5833089840768164e+18,qme,@CDCgov @CDCMMWR 🖕🏾,period_3
1263,1263,1.49366141927492e+18,Wed Feb 16 19:07:57 +0000 2022,1.494025775842009e+18,qme,@CDCgov @CDCMMWR https://t.co/SwN5ikmj6M,period_3
3207,3210,1.336785273548632e+18,Thu Dec 10 00:07:04 +0000 2020,1.336824717173543e+18,es,@CDCgov JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA NO.,period_1
1886,1888,1.491849512893268e+18,Fri Feb 11 00:16:54 +0000 2022,1.491929201288659e+18,qme,@CDCgov https://t.co/2XjL8MADYK,period_3
2753,2756,1.4146233452917146e+18,Mon Jul 12 18:10:30 +0000 2021,1.4146483745534157e+18,en,"@CDCgov I hope one-day justice catches up with you. 

Children are not at risk. This is utter abuse to wrap small children’s faces with masks as they learn to interact. 

Criminal.",period_2
3927,3932,1.3436630977567416e+18,Mon Dec 28 21:26:01 +0000 2020,1.34366955654869e+18,en,@CDCgov So you mean do everything opposite of what the Republicans do?,period_1
3761,3766,1.3411372210684682e+18,Tue Dec 22 04:53:16 +0000 2020,1.3412453963713004e+18,en,@CDCgov You have no credibility whatsoever until you start telling the public to wear AT LEAST 3 MASKS! We have to stop the spread of this thing. One mask is just not enough! URGENT: #Wear3Masks,period_1
2459,2461,1.4545378468454769e+18,Sun Oct 31 01:49:02 +0000 2021,1.4546264349289677e+18,en,@CDCgov It's aweful my 6 year old has to wear a mask at all while he's still developing.  Especially since the pandemic is a bunch of bs,period_2
3895,3900,1.2501281852298936e+18,Wed Apr 15 23:52:39 +0000 2020,1.250572778878763e+18,en,"@CDCgov Thanks for your suggestion, but I think I’ll practice my civil rights...sadly we have to go to “illegal “ restaurants and parties to do so.",period_1
3924,3929,1.3436630977567416e+18,Tue Dec 29 12:55:55 +0000 2020,1.3439035770441196e+18,en,"@CDCgov Wash your hands, good hygiene should be first not last.  Mask clearly not effective as we have been doing that for awhile now.  2 weeks to flatten the curve??????",period_1
3049,3052,1.2454639607128105e+18,Sat Apr 04 14:00:58 +0000 2020,1.2464376116878705e+18,qam,@CDCgov @zukguy1,period_1
1293,1293,1.49366141927492e+18,Fri Feb 18 15:18:46 +0000 2022,1.4946928772214702e+18,en,"@CDCgov @CDCMMWR The surgeon general’s 4 year old daughter has Covid, did he do the tracing and find out why? Did he bring it home to his kid? He did not address this most important issue as a surgeon general or hi is not fit to be. If all precautions made, 4 year-old should not be infected.",period_3
